university,department_code,course_number,title,description,progressive_signal,western_canon_signal,climate_narrow_signal,climate_broad_signal
University of Tennessee Knoxville,ANTH,110,Human Origins,"Survey of humanity's background, fossil primates, fossil human remains, and living races of humankind.",False,False,False,False
University of Tennessee Knoxville,ANTH,319,Caribbean Cultures and Societies,"Anthropological approaches to key aspects of Caribbean history, sociocultural pluralism, racial and class stratification, patterns of economic development, and local and national-level political processes. Writing-emphasis course.",False,False,False,False
University of Tennessee Knoxville,ANTH,315,The African Diaspora,An overview of anthropological perspectives on people of African descent and the impact of an African presence on societies in the Americas. The sociocultural experiences of U.S. African-Americans and their counterparts elsewhere in the hemisphere are situated in the context of a broader diaspora. Writing-emphasis course.,False,False,False,False
University of Tennessee Knoxville,ANTH,320,American Cultures,"Anthropological perspectives on cultural diversity in America, including the immigrant experience and expressions of ethnicity, intercultural relations, occupational and interest group subcultures. Writing-emphasis course.",True,False,False,False
University of Tennessee Knoxville,ANTH,324,Topics in African Ethnography,Overview of culture patterns and ethnographic research on selected social groups or culture areas in Africa. Writing-emphasis course.,False,False,False,False
University of Tennessee Knoxville,ANTH,323,Topics in Latin American Ethnography,Overview of culture patterns and ethnographic research on selected social groups or culture areas in Latin America. Writing-emphasis course.,False,False,False,False
University of Tennessee Knoxville,ANTH,325,Migration and Transnationalism,"Case studies of immigrant, refugee, and displaced populations and changing patterns of culture, identity, and community under conditions of globalization. Writing-emphasis course.",False,False,False,False
University of Tennessee Knoxville,ANTH,360,North American Prehistory,Prehistoric cultures of North America from initial occupation of the continent to European contact. Writing-emphasis course.,False,False,False,False
University of Tennessee Knoxville,ANTH,357,Junior Honors in Anthropology,"Analytical, integrative review of current directions of research and theory in anthropology.",False,False,False,False
University of Tennessee Knoxville,ANTH,361,Historical Archaeology,"Historical archaeology of Euro-American, African-American, and Asian American cultures in the United States from 15th to 20th centuries.",False,False,False,False
University of Tennessee Knoxville,ANTH,362,Principles of Archaeology,"Research strategies used in developing method and theory, constructing cultural histories, identifying site function and settlement-subsistence patterns, and evaluating explanations of cultural change.",False,False,False,False
University of Tennessee Knoxville,ANTH,369,Topics in Archaeology,,False,False,False,False
University of Tennessee Knoxville,ANTH,363,Prehistory of Tennessee,Archaeological principles and theory illustrated in history of archaeological research in Tennessee and through survey of prehistoric Indian cultures from initial occupation of the state to European contact. Writing-emphasis course.,False,False,False,False
University of Tennessee Knoxville,ANTH,413,Dynamics of Culture,,False,False,False,False
University of Tennessee Knoxville,ANTH,411,Linguistic Anthropology,"Basic linguistic concepts applied to research in cultural anthropology, particularly investigation of relationships between language and culture.",False,False,False,False
University of Tennessee Knoxville,ANTH,373,African Religions,(See Religious Studies 373.),False,False,False,False
University of Tennessee Knoxville,ANTH,414,Political Anthropology,,False,False,False,False
University of Tennessee Knoxville,ANTH,415,Environmental Anthropology,Overview of theoretical and methodological approaches to the study of human / environmental interactions. Impacts of environmental change on society and culture; human impacts on environmental change.,False,False,False,False
University of Tennessee Knoxville,ANTH,430,Fieldwork in Archaeology,,False,False,False,False
University of Tennessee Knoxville,ANTH,322,Topics in U.S. Ethnography,Overview of culture patterns and ethnographic research on selected social groups or culture areas in the United States. Writing-emphasis course.,False,False,False,False
University of Tennessee Knoxville,ANTH,410,Principles of Cultural Anthropology,"Exploration and illustration of major concepts, theories, and methods in cultural anthropology, with application to analysis of specific ethnographies.",False,False,False,False
University of Tennessee Knoxville,AMST,493,Independent Study,,False,False,False,False
University of Tennessee Knoxville,ANTH,435,Historical Archaeology Laboratory,,False,False,False,False
University of Tennessee Knoxville,ANTH,316,Peoples and Cultures of South America,An introduction to contemporary analysis and debate on South America that places the concept “culture” in historical perspective and discusses the anthropological notion of “people” within the complexity of indigenous and black social formations. Writing-emphasis course.,False,False,False,False
University of Tennessee Knoxville,ANTH,436,Cities and Sanctuaries of the Greek and Roman World,"Please enable Javascript for full functionality. Skip to Content The University of Tennessee, Knoxville Academic Catalog Academic Catalog Enrollment and Degree Verification MyUTK uTrack Dean’s List GPA Calculators CALENDARS CONFIRMED DEGREES The Graduate School Email: gradschool@utk.edu 111 Student Services Building, Knoxville, TN 37996-0211 Phone: (865) 974-2475 - Fax: (865) 946-1090 Office of the University Registrar Enrollment Management 209 Student Services Building, Knoxville, TN 37996-0200 Call One Stop: 865-974-1111 Email One Stop: onestop@utk.edu The University of Tennessee, Knoxville The University of Tennessee, Knoxville Knoxville, Tennessee 37996 865-974-1000 Search for: Events A-Z Apply Privacy Map Directory Give to UT Accessibility The flagship campus of the University of Tennessee System and partner in the Tennessee Transfer Pathway . University of Tennessee, Knoxville Sep 27, 2023 2009-2010 Undergraduate Catalog Select a Catalog 2023-2024 Undergraduate Catalog 2023-2024 Graduate Catalog 2022-2023 Undergraduate Catalog [ARCHIVED CATALOG] 2022-2023 Graduate Catalog [ARCHIVED CATALOG] 2021-2022 Undergraduate Catalog [ARCHIVED CATALOG] 2021-2022 Graduate Catalog [ARCHIVED CATALOG] 2020-2021 Undergraduate Catalog [ARCHIVED CATALOG] 2020-2021 Graduate Catalog [ARCHIVED CATALOG] 2019-2020 Undergraduate Catalog [ARCHIVED CATALOG] 2019-2020 Graduate Catalog [ARCHIVED CATALOG] 2018-2019 Undergraduate Catalog [ARCHIVED CATALOG] 2018-2019 Graduate Catalog [ARCHIVED CATALOG] 2017-2018 Undergraduate Catalog [ARCHIVED CATALOG] 2017-2018 Graduate Catalog [ARCHIVED CATALOG] 2016-2017 Undergraduate Catalog [ARCHIVED CATALOG] 2016-2017 Graduate Catalog [ARCHIVED CATALOG] 2015-2016 Undergraduate Catalog [ARCHIVED CATALOG] 2015-2016 Graduate Catalog [ARCHIVED CATALOG] 2014-2015 Undergraduate Catalog [ARCHIVED CATALOG] 2014-2015 Graduate Catalog [ARCHIVED CATALOG] 2013-2014 Undergraduate Catalog [ARCHIVED CATALOG] 2013-2014 Graduate Catalog [ARCHIVED CATALOG] 2012-2013 Und",False,False,False,False
University of Tennessee Knoxville,ANTH,442,Intensive Survey of the Archaeology of the Prehistoric Aegean,"Please enable Javascript for full functionality. Skip to Content The University of Tennessee, Knoxville Academic Catalog Academic Catalog Enrollment and Degree Verification MyUTK uTrack Dean’s List GPA Calculators CALENDARS CONFIRMED DEGREES The Graduate School Email: gradschool@utk.edu 111 Student Services Building, Knoxville, TN 37996-0211 Phone: (865) 974-2475 - Fax: (865) 946-1090 Office of the University Registrar Enrollment Management 209 Student Services Building, Knoxville, TN 37996-0200 Call One Stop: 865-974-1111 Email One Stop: onestop@utk.edu The University of Tennessee, Knoxville The University of Tennessee, Knoxville Knoxville, Tennessee 37996 865-974-1000 Search for: Events A-Z Apply Privacy Map Directory Give to UT Accessibility The flagship campus of the University of Tennessee System and partner in the Tennessee Transfer Pathway . University of Tennessee, Knoxville Oct 18, 2021 2009-2010 Undergraduate Catalog Select a Catalog 2021-2022 Undergraduate Catalog 2021-2022 Graduate Catalog 2020-2021 Undergraduate Catalog [ARCHIVED CATALOG] 2020-2021 Graduate Catalog [ARCHIVED CATALOG] 2019-2020 Undergraduate Catalog [ARCHIVED CATALOG] 2019-2020 Graduate Catalog [ARCHIVED CATALOG] 2018-2019 Undergraduate Catalog [ARCHIVED CATALOG] 2018-2019 Graduate Catalog [ARCHIVED CATALOG] 2017-2018 Undergraduate Catalog [ARCHIVED CATALOG] 2017-2018 Graduate Catalog [ARCHIVED CATALOG] 2016-2017 Undergraduate Catalog [ARCHIVED CATALOG] 2016-2017 Graduate Catalog [ARCHIVED CATALOG] 2015-2016 Undergraduate Catalog [ARCHIVED CATALOG] 2015-2016 Graduate Catalog [ARCHIVED CATALOG] 2014-2015 Undergraduate Catalog [ARCHIVED CATALOG] 2014-2015 Graduate Catalog [ARCHIVED CATALOG] 2013-2014 Undergraduate Catalog [ARCHIVED CATALOG] 2013-2014 Graduate Catalog [ARCHIVED CATALOG] 2012-2013 Undergraduate Catalog [ARCHIVED CATALOG] 2012-2013 Graduate Catalog [ARCHIVED CATALOG] 2011-2012 Undergraduate Catalog [ARCHIVED CATALOG] 2011-2012 Graduate Catalog [ARCHIVED CATALOG] 2010-2011 Und",False,False,False,False
University of Tennessee Knoxville,ANTH,444,Intensive Survey of the Archaeology of Etruria and Rome,"Please enable Javascript for full functionality. Different browsers use different keystrokes to activate accesskey shortcuts. Please reference the following list to use access keys on your system. Alt and the accesskey, for Internet Explorer on Windows Shift and Alt and the accesskey, for Firefox on Windows Shift and Esc and the accesskey, for Windows or Mac Ctrl and the accesskey, for the following browsers on a Mac: Internet Explorer 5.2, Safari 1.2, Firefox, Mozilla, Netscape 6+. We use the following access keys on our gateway n Skip to Navigation k Accesskeys description h Help The University of Tennessee, Knoxville Calendars EVENT CALENDAR ACADEMIC CALENDAR ACADEMIC TIMETABLE KEY DATES Maps Interactive Archive A-Z A-E F-J K-O P-T U-Z People Finder CAMPUS DIRECTORY CHANCELLOR PROVOST VICE CHANCELLORS ACADEMIC DEANS E-mail TMAIL VOLMAIL LISTSERV ABOUT Logins MYUTK ONLINE@UT IRIS WEB ACCOUNTS PASSWORDS Libraries UNIVERSITY LIBRARIES AGRICULTURE & VET MED LAW MEDICAL MUSIC SOCIAL WORK SPACE INSTITUTE SPECIAL COLLECTIONS Admissions Academics Research life@ut Global Public Service Diversity Athletics Information for: Prospective Students Current Students Faculty and Staff Alumni and Friends Parents Community Contribute to a big idea. Give to UT. ABOUT UT History Administration Vision & Mission Traditions Knoxville Branding OUR INITIATIVES Vol Vision: Top 25 Civility & Community Switch Your Thinking Ready for the World CONTACT US Campus Information Emergency Web Team Media Relations ABOUT THIS SITE Accessibility Redesign Web Templates Office of Communications & Marketing Connect with us: Facebook Twitter YouTube iTunesU Flickr The University of Tennessee, Knoxville. Big Orange. Big Ideas. Knoxville, Tennessee 37996 | 865-974-1000 The flagship campus of the University of Tennessee System University of Tennessee, Knoxville 2009-2010 Undergraduate Catalog 2015-2016 Undergraduate Catalog 2015-2016 Graduate Catalog 2014-2015 Undergraduate Catalog [ARCHIVED CATALOG] 2013-20",True,False,False,False
University of Tennessee Knoxville,ANSC,220,Anatomy and Physiology of Farm Animals,"Skeleton and joints; muscles; blood and microcirculation; the nervous, endocrine, cardiovascular, respiratory, and digestive systems; demonstrations of physical-chemical phenomena.",False,False,False,False
University of Tennessee Knoxville,ANTH,450,Current Trends in Anthropology,,False,False,False,False
University of Tennessee Knoxville,ANTH,459,Selected Topics in Anthropology,Theoretical issues in anthropology for undergraduate students. Topics may include practical experience or laboratory study of anthropological materials.,False,False,False,False
University of Tennessee Knoxville,ANTH,454,Archaeology of the African Diaspora,"Historical archaeology of African, North American and Latin American sites relating to the transatlantic slave trade and the experiences of enslaved Africans in the New World from the 15th to the 19th centuries. Writing-emphasis course.",False,False,False,False
University of Tennessee Knoxville,ANTH,461,Archaeological Resource Management,"Federal legislation and regulations affecting identification, protection, and management of archaeological resources. Professional ethics and responsibilities and relationship of federal and state agencies, public interest groups, and professional archaeologists in conduct of federally sponsored archaeology.",False,False,False,False
University of Tennessee Knoxville,ANTH,457,Senior Honors in Anthropology,Research and writing of the senior honors thesis.,False,False,False,False
University of Tennessee Knoxville,ANTH,463,Rise of Complex Civilizations,"Development of complex societies in Old World from origins of agricultural economics to rise of states. Focus on Mesolithic, Neolithic, and Metal Age lifeways in Africa, Europe, and Asia. Writing-emphasis course.",False,False,False,False
University of Tennessee Knoxville,ANTH,464,Principles of Zooarchaeology,,False,False,False,False
University of Tennessee Knoxville,ANTH,416,Applied Anthropology,"Introduction to principles, practice and ethics of anthropology applied to practical problems in non-academic settings. Overview of career opportunities in various domains of applied anthropology.",False,False,False,False
University of Tennessee Knoxville,ANTH,443,Intensive Survey of the Archaeology of Greece,"Please enable Javascript for full functionality. Skip to Content The University of Tennessee, Knoxville Academic Catalog Academic Catalog Enrollment and Degree Verification MyUTK uTrack Dean’s List GPA Calculators CALENDARS CONFIRMED DEGREES The Graduate School Email: gradschool@utk.edu 111 Student Services Building, Knoxville, TN 37996-0211 Phone: (865) 974-2475 - Fax: (865) 946-1090 Office of the University Registrar Enrollment Management 209 Student Services Building, Knoxville, TN 37996-0200 Call One Stop: 865-974-1111 Email One Stop: onestop@utk.edu The University of Tennessee, Knoxville The University of Tennessee, Knoxville Knoxville, Tennessee 37996 865-974-1000 Search for: Events A-Z Apply Privacy Map Directory Give to UT Accessibility The flagship campus of the University of Tennessee System and partner in the Tennessee Transfer Pathway . University of Tennessee, Knoxville Oct 21, 2021 2009-2010 Undergraduate Catalog Select a Catalog 2021-2022 Undergraduate Catalog 2021-2022 Graduate Catalog 2020-2021 Undergraduate Catalog [ARCHIVED CATALOG] 2020-2021 Graduate Catalog [ARCHIVED CATALOG] 2019-2020 Undergraduate Catalog [ARCHIVED CATALOG] 2019-2020 Graduate Catalog [ARCHIVED CATALOG] 2018-2019 Undergraduate Catalog [ARCHIVED CATALOG] 2018-2019 Graduate Catalog [ARCHIVED CATALOG] 2017-2018 Undergraduate Catalog [ARCHIVED CATALOG] 2017-2018 Graduate Catalog [ARCHIVED CATALOG] 2016-2017 Undergraduate Catalog [ARCHIVED CATALOG] 2016-2017 Graduate Catalog [ARCHIVED CATALOG] 2015-2016 Undergraduate Catalog [ARCHIVED CATALOG] 2015-2016 Graduate Catalog [ARCHIVED CATALOG] 2014-2015 Undergraduate Catalog [ARCHIVED CATALOG] 2014-2015 Graduate Catalog [ARCHIVED CATALOG] 2013-2014 Undergraduate Catalog [ARCHIVED CATALOG] 2013-2014 Graduate Catalog [ARCHIVED CATALOG] 2012-2013 Undergraduate Catalog [ARCHIVED CATALOG] 2012-2013 Graduate Catalog [ARCHIVED CATALOG] 2011-2012 Undergraduate Catalog [ARCHIVED CATALOG] 2011-2012 Graduate Catalog [ARCHIVED CATALOG] 2010-2011 Und",False,False,False,False
University of Tennessee Knoxville,ANTH,480,Human Osteology,Intensive examination of the human skeleton.,False,False,False,False
University of Tennessee Knoxville,ANTH,481,"Museum Studies I: Museums, Purpose and Function","Please enable Javascript for full functionality. Skip to Content The University of Tennessee, Knoxville Academic Catalog Academic Catalog Enrollment and Degree Verification MyUTK uTrack Dean’s List GPA Calculators CALENDARS CONFIRMED DEGREES The Graduate School Email: gradschool@utk.edu 111 Student Services Building, Knoxville, TN 37996-0211 Phone: (865) 974-2475 - Fax: (865) 946-1090 Office of the University Registrar Enrollment Management 209 Student Services Building, Knoxville, TN 37996-0200 Call One Stop: 865-974-1111 Email One Stop: onestop@utk.edu The University of Tennessee, Knoxville The University of Tennessee, Knoxville Knoxville, Tennessee 37996 865-974-1000 Search for: Events A-Z Apply Privacy Map Directory Give to UT Accessibility The flagship campus of the University of Tennessee System and partner in the Tennessee Transfer Pathway . University of Tennessee, Knoxville Oct 24, 2021 2009-2010 Undergraduate Catalog Select a Catalog 2021-2022 Undergraduate Catalog 2021-2022 Graduate Catalog 2020-2021 Undergraduate Catalog [ARCHIVED CATALOG] 2020-2021 Graduate Catalog [ARCHIVED CATALOG] 2019-2020 Undergraduate Catalog [ARCHIVED CATALOG] 2019-2020 Graduate Catalog [ARCHIVED CATALOG] 2018-2019 Undergraduate Catalog [ARCHIVED CATALOG] 2018-2019 Graduate Catalog [ARCHIVED CATALOG] 2017-2018 Undergraduate Catalog [ARCHIVED CATALOG] 2017-2018 Graduate Catalog [ARCHIVED CATALOG] 2016-2017 Undergraduate Catalog [ARCHIVED CATALOG] 2016-2017 Graduate Catalog [ARCHIVED CATALOG] 2015-2016 Undergraduate Catalog [ARCHIVED CATALOG] 2015-2016 Graduate Catalog [ARCHIVED CATALOG] 2014-2015 Undergraduate Catalog [ARCHIVED CATALOG] 2014-2015 Graduate Catalog [ARCHIVED CATALOG] 2013-2014 Undergraduate Catalog [ARCHIVED CATALOG] 2013-2014 Graduate Catalog [ARCHIVED CATALOG] 2012-2013 Undergraduate Catalog [ARCHIVED CATALOG] 2012-2013 Graduate Catalog [ARCHIVED CATALOG] 2011-2012 Undergraduate Catalog [ARCHIVED CATALOG] 2011-2012 Graduate Catalog [ARCHIVED CATALOG] 2010-2011 Und",False,False,False,False
University of Tennessee Knoxville,ANTH,485,Oral Biology,,False,False,False,False
University of Tennessee Knoxville,ANTH,466,Archaeology of Southeastern United States,Archaeological research on prehistoric American Indian cultures in Southeastern United States.,False,False,False,False
University of Tennessee Knoxville,ANTH,486,Introduction to Forensic Anthropology,,False,False,False,False
University of Tennessee Knoxville,ANTH,490,Primate Evolution,"Living and fossil primate taxonomy, ecology, and comparative anatomy. Survey of primate fossil record with emphasis on the origin or major primate lineages.",False,False,False,True
University of Tennessee Knoxville,ANTH,482,Museum Studies II: Exhibition Planning and Installation,,False,False,False,False
University of Tennessee Knoxville,ANTH,491,Foreign Study,Repeatability: May be repeated. Maximum 15 hours.,False,False,False,False
University of Tennessee Knoxville,ANTH,493,Independent Study,,False,False,False,False
University of Tennessee Knoxville,ANTH,492,Off-Campus Study,Repeatability: May be repeated. Maximum 15 hours.,False,False,False,False
University of Tennessee Knoxville,ANTH,494,Primate Behavior,,False,False,False,False
University of Tennessee Knoxville,ANTH,495,Human Paleontology,,False,False,False,False
University of Tennessee Knoxville,ANTH,496,Biology of Human Variability,,False,False,False,False
University of Tennessee Knoxville,ANTH,419,Anthropology of Human Rights,"Overview of the development and global spread of modern human rights concepts and instruments, with intensive focus on problems of universal rights, cultural relativism, and the anthropological study of specific human rights issues such as terror, torture, and violence against women. Writing emphasis course.",False,False,False,False
University of Tennessee Knoxville,ARAB,222,Intermediate Modern Standard Arabic II,(See Asian Studies 222.),False,False,False,False
University of Tennessee Knoxville,ANSC,494,Animal Science Teaching Assistant,Assist the primary instructor in laboratory instruction and demonstrations.,False,False,False,False
University of Tennessee Knoxville,ARAB,122,Elementary Modern Standard Arabic II,(See Asian Studies 122.),False,False,False,False
University of Tennessee Knoxville,ANTH,400,Readings in Anthropology,Problem-oriented directed readings in anthropology.,False,False,False,False
University of Tennessee Knoxville,ARCH,101,Introduction to the Built Environment,,False,False,False,False
University of Tennessee Knoxville,ANTH,432,Anthropology of Warfare and Violence,,False,False,False,False
University of Tennessee Knoxville,ARCH,102,Visual Design Theory,,False,False,False,False
University of Tennessee Knoxville,ARCH,107,Honors: Introduction to the Built Environment,Students will attend 101 classes with supplementary assignments and/or class meetings.,False,False,False,False
University of Tennessee Knoxville,ARAB,121,Elementary Modern Standard Arabic I,(See Asian Studies 121.),False,False,False,False
University of Tennessee Knoxville,ARCH,121,Representation I: Drawing and Perception,,False,False,False,False
University of Tennessee Knoxville,ARCH,117,Honors: Architecture and the Built Environment,"Students will attend 111 classes, with supplementary assignments and/or class meetings.",False,False,False,False
University of Tennessee Knoxville,ARCH,111,Architecture and the Built Environment,"An introduction to architecture and the built environment for non-architecture majors. Significance of our surroundings, forces that create them. Creative aspects of design. Survey of examples from local to global. Strategies for individual and collective involvement.",False,False,False,False
University of Tennessee Knoxville,ARCH,171,Design Fundamentals I: Space,,False,False,False,False
University of Tennessee Knoxville,ARCH,211,History and Theory of Architecture I,Architecture and ideas of building and community form in major world cultures from the prehistoric era to about 1500 AD.,False,False,False,False
University of Tennessee Knoxville,ARCH,180,Introduction to Architecture,Introduction to architecture as an intellectual discipline. Design as a creative endeavor central to the discipline and its profession.,False,False,False,False
University of Tennessee Knoxville,ARCH,217,Honors: History and Theory of Architecture I,"Students will attend 211 classes, with supplementary assignments and/or class meetings.",False,False,False,False
University of Tennessee Knoxville,ARCH,213,Modern Architecture: Histories And Theories,"Examines the history and theory of modern architecture focusing on the late 19th and 20th centuries through broad-based examinations of the question of modernity and specific case studies of buildings, projects, landscapes and theories.",False,False,False,False
University of Tennessee Knoxville,ARCH,218,Honors: History and Theory of Architecture II,"Students will attend 212 classes, with supplementary assignments and/or class meetings.",False,False,False,False
University of Tennessee Knoxville,ANTH,462,Early European Prehistory,Origins and evolution of human culture in Europe through the beginnings of settled life. Primary focus on Paleolithic/Mesolithic chronology and lifeways. Writing-emphasis course.,False,False,False,False
University of Tennessee Knoxville,ANTH,465,Urban Archaeology,,False,False,False,False
University of Tennessee Knoxville,ARCH,232,Introduction to Architectural Technology,,False,False,False,False
University of Tennessee Knoxville,ARCH,271,Architectural Design I: Place,,False,False,False,False
University of Tennessee Knoxville,ARCH,272,Architectural Design II: Place,,False,False,False,False
University of Tennessee Knoxville,ARCH,281,Principles of Architectural Form,,False,False,False,False
University of Tennessee Knoxville,ARCH,282,Principles of Architectural Design,"Principles of architectural design emphasizing site, function, circulation, structure, technology, context and expression of building.",False,False,False,False
University of Tennessee Knoxville,ANTH,484,Museum Studies III: Field Projects,,False,False,False,False
University of Tennessee Knoxville,ARCH,335,Structures in Architecture I,,False,False,False,False
University of Tennessee Knoxville,ARCH,331,Architectural Structures I,"Structural properties of building materials under loading and stress. Mechanics of foundations, properties of cross-sections of structural members and analysis of statically determinate trusses, beams, columns, and simple assemblies.",False,False,False,False
University of Tennessee Knoxville,ARCH,212,History and Theory of Architecture II,Architecture and ideas of building and community form in major world cultures from 1500 AD to the mid-20th century.,False,False,False,False
University of Tennessee Knoxville,ARCH,341,Environmental Control Systems I,"Principles of active and passive indoor climate control systems, including energy considerations, heating, ventilation, air-conditioning, solar cycles, codes, life-cycle costs, and sustainability, integrated with the building design and envelope. Potable, waste and storm water systems. Life safety related to fire protection systems and codes. Impact of environmental systems on human behavior, comfort, and the environment.",False,False,False,True
University of Tennessee Knoxville,ARCH,371,Architectural Design III,,False,False,False,False
University of Tennessee Knoxville,ARCH,372,Architectural Design IV,,False,False,False,False
University of Tennessee Knoxville,ARAB,221,Intermediate Modern Standard Arabic I,,False,False,False,False
University of Tennessee Knoxville,ARCH,402,Architectural History/Theory II,,False,False,False,False
University of Tennessee Knoxville,ARCH,122,Representation II: Drawing and Intention,,False,False,False,False
University of Tennessee Knoxville,ARCH,312,Materials and Methods of Construction,Properties of interior and exterior building materials and their relation to construction methods and detailing. Theory of material selection and application and the role materials and methods play in the design process.,False,False,False,False
University of Tennessee Knoxville,ARCH,172,Design Fundamentals II: Space,"Fundamentals of architectural design and analysis. Diagramming to communicate analysis of design ideas and principles. Design projects with site implications, scale and spatial sequence. Development of architectural representation.",False,False,False,False
University of Tennessee Knoxville,ARCH,406,Ideas in Architecture,,False,False,False,False
University of Tennessee Knoxville,ARCH,332,Architectural Structures II,,False,False,False,False
University of Tennessee Knoxville,ARCH,410,History and Theory of Urban Form,,False,False,False,False
University of Tennessee Knoxville,ARCH,412,Non-Western and Indigenous Architecture,,False,False,False,False
University of Tennessee Knoxville,ARCH,404,Preservation Technology,"Techniques of preservation. Methods of analysis, history of materials and technology used in old buildings.",False,False,False,False
University of Tennessee Knoxville,ARCH,417,The International Style,,False,False,False,False
University of Tennessee Knoxville,ARCH,420,History of American Architecture,,False,False,False,False
University of Tennessee Knoxville,ARCH,425,Special Topics in Architecture,,False,False,False,False
University of Tennessee Knoxville,ARCH,431,Structural and Mechanical Applications,,False,False,False,False
University of Tennessee Knoxville,ARCH,231,Representation III: Digital Media,"An introduction to computer systems, software and hardware, as well as their application in architecture. Emphasis is placed on learning how the computer can assist in the design process by modeling, visualizing and analyzing building designs. Introduction to computer-aided representations, three-dimensional modeling, and desktop publishing.",False,False,False,False
University of Tennessee Knoxville,ARCH,436,Presentation Design II,,False,False,False,False
University of Tennessee Knoxville,ARCH,463,Architectural Development,,False,False,False,False
University of Tennessee Knoxville,ARCH,336,Structures in Architecture II,"Continuation of analysis and design of simple structures in wood, steel, and concrete. Introduction of building codes, loading tables, and handbooks for selection of structural members.",False,False,False,False
University of Tennessee Knoxville,ARCH,473,Architectural Photography,,False,False,False,False
University of Tennessee Knoxville,ARCH,346,Principles of Environmental Control II,"Introduction to electrical design and wiring, lighting and acoustics in buildings.",False,False,False,False
University of Tennessee Knoxville,ARCH,477,Honors: Independent Study in Architecture (1-6),,False,False,False,False
University of Tennessee Knoxville,ARCH,480,Programming for Architectural Design VII,,False,False,False,False
University of Tennessee Knoxville,ARCH,435,Presentation Design I,,False,False,False,False
University of Tennessee Knoxville,ARCH,483,Advanced Architectural Design: Urbanism,,False,False,False,False
University of Tennessee Knoxville,ARCH,433,Computer Applications in Design III,,False,False,False,False
University of Tennessee Knoxville,ARCH,486,Advanced Architectural Design: Sustainable Architecture,,False,False,False,False
University of Tennessee Knoxville,ARCH,489,Advanced Architectural Design: Structural Innovations,,False,False,False,False
University of Tennessee Knoxville,ARCH,462,Professional Practice,,False,False,False,False
University of Tennessee Knoxville,ARCH,471,Architectural Design V: Integration,,False,False,False,False
University of Tennessee Knoxville,ARCH,490,Advanced Architectural Design: Special Topics,,False,False,False,False
University of Tennessee Knoxville,ARCH,492,Off-Campus Study,,False,False,False,False
University of Tennessee Knoxville,ARCH,491,Foreign Study,,False,False,False,False
University of Tennessee Knoxville,ARCH,493,Independent Study in Architecture,,False,False,False,False
University of Tennessee Knoxville,ARCH,434,Visual Thinking in Digital Media,,False,False,False,False
University of Tennessee Knoxville,ARCH,494,Foreign Studies Sketchbook,,False,False,False,False
University of Tennessee Knoxville,ART,101,Introduction to Studio Art I,,False,False,False,False
University of Tennessee Knoxville,ART,102,Introduction to 4-D Studio Art,,False,False,False,False
University of Tennessee Knoxville,ART,103,Introduction to Studio Art II,,False,False,False,False
University of Tennessee Knoxville,ART,201,Arrowmont Special Topics,,False,False,False,False
University of Tennessee Knoxville,ART,301,Student Exhibition,,False,False,False,False
University of Tennessee Knoxville,ARCH,481,Architectural Design VII,,False,False,False,False
University of Tennessee Knoxville,ARCH,482,Self-Directed Design Project,,False,False,False,False
University of Tennessee Knoxville,ARCH,401,Architectural History/Theory I,,False,False,False,False
University of Tennessee Knoxville,ART,482,"Museum Studies II: Exhibition, Planning and Installation",,False,False,False,False
University of Tennessee Knoxville,ART,481,"Museum Studies I: Museums, Purpose and Function",,False,False,False,False
University of Tennessee Knoxville,ART,484,Museum Studies III: Field Projects,,False,False,False,False
University of Tennessee Knoxville,ART,491,Foreign Study,,False,False,False,False
University of Tennessee Knoxville,ART,493,Independent Study,,False,False,False,False
University of Tennessee Knoxville,ART,492,Off-Campus Study,,False,False,False,False
University of Tennessee Knoxville,ART,499,Special Topics,,False,False,False,False
University of Tennessee Knoxville,ART,495,Visiting Artist Seminar,,False,False,False,False
University of Tennessee Knoxville,ACER,221,Ceramics: Handbuilding I,,False,False,False,False
University of Tennessee Knoxville,ACER,222,Ceramics: Throwing I,,False,False,False,False
University of Tennessee Knoxville,ACER,191,Introduction to Studio Art: Various Media,Individual sections for various artistic disciplines.,False,False,False,False
University of Tennessee Knoxville,ARCH,485,Advanced Architectural Design: Development and Design,,False,False,False,False
University of Tennessee Knoxville,ACER,226,Portfolio Practicum ― Throwing,,False,False,False,False
University of Tennessee Knoxville,ACER,229,Ceramics: Special Topics,,False,False,False,False
University of Tennessee Knoxville,ARCH,342,Environmental Control Systems II,"Building service systems and lighting design, including principles of electricity, wiring, daylighting, acoustics, and relevant codes, integrated with building envelope materials and assemblies. Principles of sustainability and the impact of environmental systems on human behavior, comfort, and the environment.",False,False,False,True
University of Tennessee Knoxville,ACER,321,Ceramics: Handbuilding II,,False,False,False,False
University of Tennessee Knoxville,ACER,421,Ceramics: Advanced Handbuilding,,False,False,False,False
University of Tennessee Knoxville,ACER,322,Ceramics: Throwing II,,False,False,False,False
University of Tennessee Knoxville,ACER,320,Ceramics: Portfolio Review,Review of prior work in ceramics.,False,False,False,False
University of Tennessee Knoxville,ACER,422,Ceramics: Advanced Throwing,,False,False,False,False
University of Tennessee Knoxville,ACER,424,Ceramics: Clays and Glazes,,False,False,False,False
University of Tennessee Knoxville,ACER,494,Individual Problems,,False,False,False,False
University of Tennessee Knoxville,ACER,496,Capstone,,False,False,False,False
University of Tennessee Knoxville,ACER,495,Visiting Artist Seminar,,False,False,False,False
